tranche,zincid,SMILES,pIC50_pred,knn_similarity,reliability
H24P100,ZINCog000011OLzU,CC[C@@H](CC(=O)N[C@@H]1C[C@H]2CC[C@H]1O2)NC(=O)c1cnc(C)n1C,6.3378273250382655,0.23289993,Low
H24P070,ZINCod000000Rwzk,Cc1cc(=NCCN2C(=O)[C@H]3C[C@@H](O)CN3C2=O)[nH]c(C(C)C)n1,6.337704091372912,0.21465066,Low
H25P120,ZINCpi00000GKKnx,O=C1C=C[C@H](C(=O)N[C@@H]2CN(c3ncnc4ccsc34)C[C@H]2F)N=N1,6.337516762289738,0.2306788,Low
H25P240,ZINCpu000008iX5A,Cc1nn(CC(=O)N[C@@H]2C[C@H]2CNC(=O)c2ccc(Cl)s2)c(C)c1C,6.337496923997406,0.22993398,Low
H24P250,ZINCov00000k3CIP,Cc1nn(C)c(C(F)F)c1C(=O)NC[C@](C)(O)[C@@H]1C[C@H]2CC[C@H]1C2,6.337179032260488,0.23883644,Low
H25P320,ZINCpC00000vKa03,C[C@H]1C(=O)N(C)CCN1Cc1ccc(-c2ccc3[nH]c(=N)sc3c2)s1,6.3371319765052405,0.2571795,Low
H25P160,ZINCpm00000SHGii,CCC[C@H](NC(=O)C[C@H](C)C1CC1)C(=O)NCC[C@@H]1CCN(C)C1=O,6.33712372893035,0.22637627,Low
H24P250,ZINCov000003IZBY,COc1cc(Cl)cc(C(=O)NC2CCN(Cc3csnn3)CC2)c1,6.337098789175283,0.33466956,High
H25P130,ZINCpj00000SEWG8,Cc1nc(C(=O)N(C)C(C)(C)CC(=O)N2CCC[C@@H](O)[C@@H]2C)cn1C,6.337040122344464,0.2586096,Low
H25P060,ZINCpc00000VW1kV,CC[C@H](NC(N)=O)C(=O)N1CC(NC(=O)c2cc(Br)cc(F)c2O)C1,6.336803161861578,0.24000391,Low
H24P320,ZINCoC00000IZZKj,C[C@@H](c1ccc(F)cc1F)n1cc([C@@H](C)NC(=O)C[C@H](F)Cl)nn1,6.336760041195664,0.24951637,Low
H25P190,ZINCpp00000d722T,Cc1cc(C(=O)N[C@H]2[C@@H]3CN(Cc4csc(C5CC5)n4)C[C@@H]32)n(C)n1,6.336746898774098,0.25943536,Low
H25P270,ZINCpx00000QmFF3,CC[C@@H](C)NC(=O)[C@@H](c1cc(C)nc(Cl)c1)N1C[C@H]2[C@@H](O)CC[C@H]2C1,6.336739443727704,0.22909173,Low
H25P000,ZINCp600000SOO5g,COc1cc(C(=O)N[C@]2(C#N)CCN(Cc3cn(C)cn3)C2)n(C)n1,6.336683830217226,0.2093707,Low
H25P120,ZINCpi00000KfVxE,Cc1ncc(Cl)cc1C(=O)N[C@H]1C[C@H]1CNC(=O)Cc1nccn1C,6.336516797448622,0.2505747,Low
H25P220,ZINCps00000gxrjN,CN1CC[C@@H](C(=O)N2CCC[C@@H](NC(=O)c3ccc(Br)cc3F)C2)C1,6.336457795509533,0.34459364,High
H24P330,ZINCoD00000t7Wwr,CCc1cc(C(=O)N(Cc2cc[nH]c2)C[C@H]2C=CCCC2)ncn1,6.336422900495571,0.2051326,Low
H21P380,ZINClI000007tCEL,C[C@H](CN1CC(Cc2ccoc2)C1)c1ccc(F)cc1F,6.336416164253137,0.22108133,Low
H25P030,ZINCp9000007i02N,COC(C)(C)C(=O)N1CCC[C@]2(NC(=O)c3cnnc(O)c3)C[C@@H]2C1,6.336398806116806,0.21099886,Low
H25P090,ZINCpf00000cga6L,C=C[C@@](C)(O)CC(=O)N1CC[C@@H](C2(NC(=O)c3cnccn3)CC2)C1,6.336356154276618,0.22698037,Low
H24P150,ZINCol00000JGHi1,Cc1nc2c(n1C)CN(S(=O)(=O)c1cc(F)c(O)c(F)c1F)CC2,6.336343671891298,0.23827751,Low
H25P190,ZINCpp00001YFFUr,Cn1nc(C(=O)NCC(C)(C)c2cn(CCF)nn2)cc1C1(Cl)CC1,6.336297357854623,0.21163014,Low
H25P250,ZINCpv000011tTLj,Cn1cc([C@@H](NCc2cc(Cl)cs2)c2nnnn2CCC#N)c(Cl)n1,6.3362169192522355,0.19454274,Low
H24P200,ZINCoq000001XBQz,Cc1cc(=NC2CN(C(=O)[C@@H]3C[C@H](C)O[C@H]3C)C2)[nH]c(C2CC2)n1,6.336094039648295,0.2551809,Low
H25P170,ZINCpn00000SHXBt,C=C[C@](C)(O)c1cn([C@@H](C)CNC(=O)c2cc([C@H]3C[C@H]3C)on2)nn1,6.336024808015004,0.21682325,Low
H23P020,ZINCn800000Ugrct,CC1=CCS[C@@H]1C(=O)N1C[C@H]2C[C@@]2(NC(=O)c2cnnn2C)C1,6.335930783742373,0.19003487,Low
H25P130,ZINCpj00001BKkKz,Cc1cc([C@H](C(=O)NCCCF)N2CC[C@H](NC(N)=O)C2)cc(Cl)n1,6.335830785834055,0.25920802,Low
H24M000,ZINCo500000EJGl1,CN1CC[C@H](CC(=O)N[C@@H]2COC[C@@H]2CNC(=O)C2(C)CC2)C1=O,6.335591397668858,0.19780776,Low
H21P000,ZINCl600000PunE4,C#CC1(NC(=O)[C@@H](CO)NC(=O)c2cc(Cl)cn2C)CC1,6.335589770038626,0.22286849,Low
H24P120,ZINCoi00000RuKJp,Cc1nnc2c(C(=O)NCc3cnc(C(=O)O)c(F)c3)cccn12,6.335569342391052,0.32573742,High
H25P310,ZINCpB0000010zj3,C[C@@H](NC(=O)N[C@@H](c1ccc(Cl)cc1)C1CCCC1)c1nnnn1C,6.335545172046937,0.28259087,Low
H24P230,ZINCot00000sQ2Lt,Cc1cc(CN(CC[C@H]2CC[C@@H](C)O2)Cc2nnc(C)n2C)on1,6.335512326757781,0.23085603,Low
H25P310,ZINCpB00000t8oXG,C/C=C/CCCCC(=O)N[C@](C)(CNC(=O)c1cc(C)on1)C1CC1,6.335101975859598,0.23524527,Low
H25P110,ZINCph000015J8GC,CCC1(NC(=O)CCN(CC2CC2)C(=O)C[C@@H]2C=NN(C)C2=O)CC1,6.335041108111948,0.22403347,Low
H23P260,ZINCnw00000DIcHR,Cc1nc(NC[C@](C)(O)c2ccc(Cl)cc2)c2c(cnn2C)n1,6.334875041050669,0.2572717,Low
H25P200,ZINCpq00000LMNGA,Clc1cnc(-c2cn(Cc3nnnn3C3CCOCC3)nn2)c(Cl)c1,6.334717659876381,0.23822188,Low
H22P190,ZINCmp000002ANlv,C[C@H](NC(=O)C(=O)Nc1ccc(C2CC2)cc1F)C(C)(C)O,6.334626023064001,0.24059577,Low
H21P090,ZINClf000007fkKc,CN1CC[C@@H](CSc2nnnn2-c2ccc(O)cc2)C1=O,6.334546010082931,0.27413926,Low
H25P180,ZINCpo00001BKpnY,Cc1cc(C(=O)N[C@H]2CC=CC[C@H]2C(=O)NC2CC(CO)C2)oc1C,6.334512937562679,0.24608736,Low
H24P270,ZINCox00000p6HeE,Cc1cc(CC(=O)N2C[C@H](NC(=O)[C@@H]3C[C@H]3C)[C@H]3CCC[C@@H]32)cs1,6.33451208483967,0.23474713,Low
H24P300,ZINCoA00000t7I9Z,CCc1cc2c(N[C@@H]3C[C@@H]3CNC(=O)/C=C/CF)nc(C)nc2s1,6.334461509991888,0.2211326,Low
H25M000,ZINCp5000015Mg13,CCn1cc(C(=O)NC[C@@](C)(F)CNC(=O)C[C@H]2CNC(=O)O2)cn1,6.334405351213731,0.24119619,Low
H22P210,ZINCmr00000mwMvn,Cc1nc2cccc(-c3cn(CC(C)C)nn3)c2c(=O)n1C,6.3343486944737,0.2640497,Low
H25P140,ZINCpk00000SFvCA,C#C[C@]1(C(=O)NC2(C)CC(C)C2)CCN(C(=O)c2cn(C)c(C)n2)C1,6.33425043784359,0.20334308,Low
H25P280,ZINCpy00000wrVpB,Cc1nc2cc(NCc3c[nH]c(=O)c4ccnn34)ccc2n1C(C)C,6.334182341543096,0.24575317,Low
H23P120,ZINCni00001P0O3Y,CC[C@H](NCc1coc(C)n1)c1cn([C@@H]2CCN(C)C2=O)nn1,6.334111560019868,0.22593173,Low
H24M000,ZINCo500000AklE0,CC(C)C[C@@](C)(O)C(=O)NCC1(NC(=O)Cc2cn(C)nn2)CC1,6.334028531665337,0.26956838,Low
H25P150,ZINCpl00000mPqwk,C[C@H](CCNC(=O)[C@@H](C)OC1CCCC1)NC(=O)c1cc(F)n(C)n1,6.334002130344179,0.27616668,Low
H25P220,ZINCps00000maUoW,CC[C@H]1C[C@H](C)CN1C(=O)C(C)(C)CNC(=O)c1cnn(CCF)c1,6.333993997367836,0.22802463,Low
H25P230,ZINCpt00000iXQ63,C=CC[C@](C)(NC(=O)[C@H](C)[C@H](C)NC(=O)CCc1nncs1)C(F)F,6.333951958646893,0.18786086,Low
H24M000,ZINCo5000002y51F,Cc1cnnc(C(=O)NC2(CO)CN(C(=O)Cc3cc[nH]c3)C2)c1,6.333704713767346,0.250223,Low
H25P200,ZINCpq0000050bOc,CCc1cc(N2[C@H]3CC[C@H]2CN(C(=O)[C@@](C)(O)C(C)C)CC3)ncn1,6.333694452287238,0.23493047,Low
H25P140,ZINCpk000005DO2s,C[C@H](O)Cn1cc([C@H]2CCN2C(=O)[C@@H](O)c2ccc(Cl)cc2F)nn1,6.333587469818582,0.25567412,Low
H24P190,ZINCop000008hqwK,C#CCCCC(=O)N[C@@H](C)[C@@H]1CN(c2cc(Cl)nc(C)n2)CCO1,6.333428947290507,0.22708516,Low
H25P230,ZINCpt00000ehWhQ,Cc1c[nH]c(C(=O)N2[C@H]3CC[C@H]2[C@H](CNC(=O)c2coc(Cl)n2)C3)c1,6.333319606366908,0.23569098,Low
H25M100,ZINCp400002sYd86,C[C@H](NC(=O)c1cn(C)nn1)[C@@H](CO)NC(=O)[C@]1(Cl)[C@H]2CCC(=O)[C@H]21,6.333291272392463,0.26234236,Low
H25P190,ZINCpp00001BOeOJ,CN(C)CC[C@@](C)(O)C(=O)N(Cc1cncc(Cl)c1)C[C@@H]1CCCO1,6.333146838825204,0.22704549,Low
H20P220,ZINCks00000cuOJR,Cc1cnc(-c2cn([C@@H]3CCN(C)[C@@H]3C)nn2)c(C)c1,6.333081029881615,0.21962114,Low
H24P280,ZINCoy00000IZFuE,CCc1nn(C)c([C@H](NCc2cc(Cl)cs2)c2nnnn2C)c1Br,6.333005565783334,0.20024852,Low
H24P120,ZINCoi00000RSSWc,O=C(NC[C@H]1CC2(CCC2)O1)Nc1cc(O)nn1-c1ccncn1,6.332981595338237,0.205115,Low
H24P260,ZINCow00000p7EVW,Cc1nc(CN(Cc2ncn(C)n2)C[C@@](C)(O)CC(C)C)sc1C,6.332866570744917,0.17957279,Low
H25P060,ZINCpc000015IcaW,Cc1cc(CC(=O)NC2(CC(=O)NCCn3ccnc3C)CC2)n[nH]1,6.332753563999102,0.2349701,Low
H23P250,ZINCnv00000EUFra,Cc1cc(F)ccc1[C@@H](C)n1cc(CN[C@@H](C)CCCO)nn1,6.332726826359371,0.23570998,Low
H25P190,ZINCpp00000SMNDe,CO[C@@](C)(CNC(=O)c1cc(C)n(C)c1)CNC(=O)[C@H](SC)C(C)C,6.332697923677338,0.27464378,Low
H25P200,ZINCpq0000008qEj,Cc1cc(CN[C@H]2C[C@@H]3CCCCN3C2=O)nc(N2CCCCC2)n1,6.332513232668942,0.25405818,Low
H24P150,ZINCol000005DQrU,C[C@H](CN=c1cc(Cl)nc(C2CC2)[nH]1)CNC(=O)[C@@H]1COCCO1,6.332351092782456,0.22850136,Low
H25P090,ZINCpf000015JH21,CC[C@](C)(CNC(=O)C[C@H]1COCCN1C(=O)c1csnn1)COC,6.332320060896949,0.23293674,Low
H19P170,ZINCjn000003F00p,Cc1ccc(F)c(N2NC(=O)[C@H]3CC[C@@H](S3)C2=O)c1,6.332149050874368,0.26502156,Low
H25P190,ZINCpp00001BPe2W,FCCCn1nnnc1[C@H](c1cncc(F)c1)N1C[C@H]2CSC[C@H]2C1,6.332047308495692,0.16467927,Low
H24P070,ZINCod00000BgI4s,Cn1ccc(C(=O)N[C@H]2CC[C@H]2NC(=O)c2coc(Cl)n2)cc1=O,6.332039144746976,0.29017663,Low
H25P040,ZINCpa00000MJWIm,CC[C@@H](C)n1nc(C(=O)N[C@@H](C)[C@@H](CO)NC(=O)C2COC2)cc1C,6.331975137036997,0.28529915,Low
H25P110,ZINCph00000fzrA8,Cc1nccn1CC(=O)N[C@@H]1CCN(Cc2cc3n(n2)CCCC3)C1,6.331895354451952,0.25851876,Low
H25P050,ZINCpb00002sYjWv,CCOC(=O)Cn1cc(COC[C@@H](C)NCCn2ccnc2C)nn1,6.331864089520978,0.23919776,Low
H22P340,ZINCmE00000bg0Zz,Cc1ccc(C(=O)N[C@@H]2C[C@@H](C)N(C3CC3)C2)c(C(C)C)c1,6.331858186308282,0.31802893,High
H25P270,ZINCpx00000c8eUJ,C/C=C(\CC)C(=O)N[C@@H]1C[C@H]1CNC(=O)c1ccc2c(c1)[C@H](C)CO2,6.331849376263126,0.2764805,Low
H25P030,ZINCp9000027YZL8,COC[C@@H](NC(=O)c1nscc1C)C(=O)N[C@@H]1CCCCN(C)C1=O,6.331771166310957,0.2741012,Low
H23P350,ZINCnF00000lkK4l,CCCN(C(=O)c1csc(C)c1)[C@H](C)C(=O)N[C@@H]1CC=CCC1,6.331656420262767,0.26258883,Low
H25P060,ZINCpc00000vWRuy,Cn1cnc(C(=O)NC[C@@](C)(CO)NC(=O)c2ncc(Br)cc2F)c1,6.331641051871571,0.22756037,Low
H24P120,ZINCoi00000RuKJf,Cc1nnc2ccc(NC(=O)C(=O)NC3C[C@H]4CSC[C@@H]4C3)cn12,6.331618407619398,0.2592625,Low
H24P100,ZINCog00000195oa,COC[C@@](C)(O)c1cn(Cc2nc(O)c3cc(Cl)ccc3n2)nn1,6.331608564471327,0.22080803,Low
H23P190,ZINCnp000002OOtE,C[C@H]1C[C@@H](NC(=O)N[C@H](CO)c2ccc(Cl)cc2)c2ncnn21,6.331608090991222,0.28905922,Low
H25P070,ZINCpd000027Y4hK,C=CCSCCNC(=O)CC1CC(NC(=O)c2cc(=O)n(C)cn2)C1,6.331248659615382,0.24702677,Low
H25P290,ZINCpz000005VurM,COc1cc(CN2CC[C@H](NC(=O)c3cc(Cl)cn3C)C[C@H]2C)sn1,6.331115548572646,0.2770358,Low
H24P150,ZINCol000005M6fV,Cc1nnc2cc(N(CCNC(=O)[C@@H](C)C3CC3)C3CC3)ncn12,6.330706946438775,0.2533508,Low
H25P210,ZINCpr00000ahyv0,Cc1cnc(C)c(C(=O)NCCN(C(=O)c2cnc(Cl)[nH]2)C2CC2)c1,6.330675437276162,0.23930483,Low
H22P270,ZINCmx0000028yxC,N[C@H](CC1CCOCC1)c1cn(Cc2ccc(Cl)cc2)nn1,6.3305722434177945,0.25905174,Low
H22P260,ZINCmw00000nEEzR,C[C@@H](c1ccc(Br)cc1O)n1cc(CO[C@@H]2CCOC2)nn1,6.330528902242357,0.24453333,Low
H25M100,ZINCp400000mV1wU,CSC[C@H](O)C(=O)NC[C@@H](O)CNC(=O)c1cccn2c(C)nnc12,6.3302808968120425,0.27882916,Low
H25P180,ZINCpo00001BKiMl,Cc1ccc(C(=O)NC2(C(=O)N[C@@H]3CCN(C)C3=O)CCCCC2)s1,6.330195459078891,0.25122944,Low
H25P310,ZINCpB00000O5UoH,C=CCCn1nnnc1[C@H](N[C@H]1C[C@@H](CF)C1)c1ccc(F)c(C)c1,6.330133150088534,0.20084193,Low
H25P080,ZINCpe000015KjzJ,C#CCCOCC(=O)N[C@@](C)(CNC(=O)c1cc(C)ncn1)C1CC1,6.330020729938441,0.22235756,Low
H23P190,ZINCnp00000p0uV5,O=C(N[C@@H]1C[C@@H]1CNC(=O)[C@H]1COc2ccc(Br)cc21)C1CC1,6.330015387514661,0.21153906,Low
H25P040,ZINCpa000015LQfF,C[C@H](CNC(=O)c1cc(C#N)n(C)n1)C(=O)N[C@@]12CC[C@@H](C1)O[C@@H]2C,6.330005503395942,0.22862491,Low
H23P340,ZINCnE00000sRscS,Cc1coc(CN(CC[C@H]2CC=CCC2)Cc2cnnn2C)c1,6.329945455691355,0.1861562,Low
H25P140,ZINCpk00000y7Tk7,COc1cc(O)c(C(=O)NC[C@H]2C[C@H]2NC(=O)C2(Cl)CC2)cc1OC,6.329907988795867,0.2400907,Low
H25P280,ZINCpy00000Qoft0,COc1c[nH]c(CN(Cc2cncn2C)C[C@H]2CC=CCC2)cc1=O,6.329885437718564,0.221409,Low
H25P320,ZINCpC00000cPapy,C[C@@H](NC(=NCc1cc(F)cc(F)c1)NC1CC=CC1)[C@@H]1CCCO1,6.329867464168692,0.21996108,Low
H24P290,ZINCoz00000t7vzj,Cc1nnc(CN(CC2=CCCSC2)C[C@H]2CCC[C@H](C)O2)n1C,6.329778210740951,0.20744388,Low
H25P160,ZINCpm00000FnpU2,Cc1nnc(CN(C)CC(=O)N2CC(Nc3ccc(Br)cc3)C2)n1C,6.329764502630979,0.26285145,Low
H25P030,ZINCp9000015O7w7,COC[C@@H](CC(=O)N[C@H](C)CC(C)(C)O)NC(=O)c1cc(F)n(C)n1,6.3294014796799525,0.23314779,Low
H25P220,ZINCps00000CBK8k,Cc1cc(F)sc1C(=O)N[C@@H](CO)CNC(=O)C[C@@H]1C[C@H]2CC[C@@H]1C2,6.329318163965122,0.21200287,Low
H25P160,ZINCpm00000y76Ot,C=C=C[C@H](C)C(=O)N1C[C@H]2C[C@@]2(NC(=O)c2cn(C)c(C(F)F)n2)C1,6.329271669819552,0.21534057,Low
H25P120,ZINCpi000002kSpG,CCc1ccc2c(c1)CN(c1nnnn1C[C@@H]1CCN(C)C1=O)CC2,6.32909686208194,0.24809694,Low
H24P200,ZINCoq00000sVEYl,CC[C@H](C)[C@](C)(O)CN(Cc1ncc(C)o1)C(=O)[C@@H]1CCN(C)C1,6.329022624650401,0.23906517,Low
H24P230,ZINCot00000mp9HQ,CCc1cc(-c2cn(CCNC(=O)C[C@H]3CC=CCC3)nn2)on1,6.328999705594842,0.28392908,Low
H22P100,ZINCmg00000rNfl5,C/N=C1\S[C@@H](CC(=O)NC2(c3ncc(C)o3)CC2)C(=O)N1C,6.328931993392388,0.21716622,Low
H25P200,ZINCpq000004W0QQ,CC(C)c1cc(C(=O)NCC2(NC(=O)CC3CC(F)C3)CC2)nn1C,6.328845071654866,0.27185017,Low
H25P250,ZINCpv000008wFtt,CCc1nnsc1-c1nc(CS(C)(=O)=O)nn1-c1ccc(C)c(C)c1,6.328808631620401,0.23092659,Low
H25P400,ZINCpK000002tGai,O=C(N[C@H]1CC[C@@H](c2cccc(Cl)c2)C1)N[C@H](CO)c1ccccc1,6.328749701530853,0.30863273,High
H25P240,ZINCpu000007uhb4,CCn1cnc(C(=O)NC[C@@H]2CC[C@@H]2NC(=O)c2ccc(Cl)cc2)c1,6.328625409882522,0.27667952,Low
H24P170,ZINCon0000078cGH,CSC[C@@H](C)C(=O)NC1CC(CNc2cc3nnc(C)n3cn2)C1,6.328569351524025,0.24576345,Low
H24P260,ZINCow000000kYvy,CCCCn1nnnc1CN1CCC(O)(c2ccc(Cl)cc2)CC1,6.328509438048808,0.22476523,Low
H25P110,ZINCph000015K4BV,C#CC[C@@H](NC(=O)CCc1nncs1)C(=O)N1C[C@@H]2C[C@H]1C[C@H]2CF,6.328311569816472,0.18091899,Low
H24P240,ZINCou000005hQ9F,CN(C)c1ccc(-c2nc(CS(C)(=O)=O)nn2C2CCC2)cc1F,6.32827997664475,0.26453608,Low
H25M000,ZINCp5000014KLBv,COCc1nnc(C=CC(=O)N[C@H]2CCN(c3cnn(C)c3)C2=O)o1,6.328205064254369,0.23145914,Low
H24P140,ZINCok00000sFf2P,CCC(CC)CC(=O)N[C@]1(C(=O)NCc2nnc(C)n2C)C[C@H]1C,6.328041758940149,0.23664942,Low
H25P300,ZINCpA00000ow5Id,CCn1cnnc1[C@@H]1C[C@H]1C(=O)Nc1ccc(OC(F)(F)F)cc1F,6.328025527864009,0.28993443,Low
H25P250,ZINCpv00000QlkTo,CCC=CC=CC(=O)N[C@@H](C(=O)N(C)CCCC(F)(F)F)C(C)(C)O,6.328013769455293,0.16691251,Low
H25P230,ZINCpt00000yMy65,C[C@H](N[C@H](c1cn(C)nc1Cl)c1nnnn1C)c1cc(F)cc(F)c1,6.327996904451254,0.21202192,Low
H25P390,ZINCpJ00000sTW9w,Cc1cc(C)c(CN=c2[nH]c(=NC3CC=CC3)[nH]c3c2COCC3)s1,6.327988434559199,0.1662539,Low
H25P330,ZINCpD000011hjOe,Cc1cc(Br)cc2c1[C@@H](C)N(C(=O)N[C@H]1CCCCN(C)C1=O)CC2,6.327957661255449,0.27163276,Low
H20P240,ZINCku00000hVKs1,CC(C)[C@H](O)Cn1cc(-c2c(N)cc(Br)cc2F)nn1,6.327873619739742,0.20532736,Low
H24P050,ZINCob00000D5qsM,Cc1nccn1CCN(C)C(=O)C(=O)NCC[C@@H]1CCN[C@@H](C)C1,6.327827587864179,0.27245837,Low
H23P200,ZINCnq00000j2j9l,Cc1cnc([C@@H](NC(=O)c2cn3c(C)nnc3cn2)C2CC2)s1,6.327819100324352,0.21830134,Low
H25P170,ZINCpn00000rJaFZ,Cc1cnc(N)c(C(=O)N[C@H]2C[C@@H](C)N(C(=O)c3scnc3C)C2)c1,6.327723595548442,0.24515975,Low
H25P200,ZINCpq000004J0Fp,Cc1cc([C@@](C)(O)CNC(=O)c2c(C)nc(C(C)C)nc2O)c(C)o1,6.327476666750776,0.22683561,Low
H22P250,ZINCmv00000nDkOp,CC[C@@](C)(CO)CN(Cc1csc(C)c1)Cc1ncn(C)n1,6.327424480233386,0.17518336,Low
H24P230,ZINCot00000gctSN,COCCn1cc(CN2CCC[C@H](c3cccc(OC)c3)C2)nn1,6.327409952171666,0.2931846,Low
H24M100,ZINCo400001682La,C[C@H](O)C(=O)N1C[C@H](O)C[C@H]1CNC(=O)c1cc(C(C)(C)O)on1,6.327393130385865,0.23721476,Low
H24M000,ZINCo500000HHR0n,C#CCCOCC(=O)N[C@H]1C[C@H]1NC(=O)c1cc(C)c(=O)n(C)c1,6.327297121223429,0.3282614,High
H25P070,ZINCpd00000am9ts,CC1(C)CN(C(=O)CCC(N)=O)C[C@@H](CNC(=O)c2csnc2Cl)O1,6.327239401599107,0.21064687,Low
H23P100,ZINCng00000RN0ac,CC(C)(O)c1cc(N[C@@H]2CCN(C3CCNCC3)C2=O)ccn1,6.327145673838654,0.31037763,High
H22P240,ZINCmu00000rjPNZ,C[C@@H]1CC[C@@H](NC(=O)c2cccc(CS(C)(=O)=O)c2)[C@@H](F)C1,6.326917803100055,0.31687927,High
H24P060,ZINCoc000011tINb,C[C@H]1CC[C@@](NC(=O)c2cc3n(n2)CC2(COC2)CO3)(C(=O)O)C1,6.326865140715726,0.23554437,Low
H24P230,ZINCot00000sQY6y,Cc1nc(NCCCCCF)cc(N2C[C@@H](CO)OC(C)(C)C2)n1,6.326760603953549,0.22903088,Low
H24P120,ZINCoi00000sEwWl,Cc1nnc(CN=c2nc3c(ncn3C)c(N[C@@H]3C[C@@H]3C)[nH]2)n1C,6.326552948714049,0.20453481,Low
H25P070,ZINCpd00000x1YiH,COCc1csc(C(=O)N2CCSC[C@@H]2CCNC(=O)CNC=O)c1,6.3263969469150645,0.21553974,Low
H25P090,ZINCpf00000B9Kc7,O=C(/C=C/CN1CCOCC1)N[C@@H]1C[C@H]1CNC(=O)c1c[nH]c(Br)c1,6.32632605776685,0.23856533,Low
H25P210,ZINCpr00000CBK8b,Cc1cc(F)sc1C(=O)N[C@@H](C)[C@@H]1C[C@H]1C(=O)N1CC(C(C)(C)O)C1,6.326274585200241,0.21327296,Low
H24P130,ZINCoj00000op75C,Cc1cc(CN2CCC[C@H](CC(=O)Nc3nnc(C)n3C)C2)n[nH]1,6.326121489229863,0.26380953,Low
H25P390,ZINCpJ00000sTWan,Cc1cccc(CN=c2[nH]c(=N[C@H]3C=CCCC3)[nH]c3c2COC3)c1,6.325970421894009,0.22110562,Low
H24P390,ZINCoJ00000lyO4h,CCn1cc(CN(CCCC(C)C)Cc2cc(COC)cs2)nn1,6.325957023691063,0.19125637,Low
H25P100,ZINCpg00000MK7kx,CN1N=C[C@@H](CC(=O)N[C@@]23CC[C@@H](C2)N(C(=O)c2cccs2)C3)C1=O,6.325563686969977,0.22786812,Low
H25P270,ZINCpx00000p8UqH,CCCC(=O)N1C[C@H](CNC(=O)COc2ccc(Br)cc2F)[C@@H]2C[C@H]21,6.325561195194596,0.29125723,Low
H25P210,ZINCpr00000CBE3j,Cc1cc([C@@H](C)N(C)C(=O)[C@H](NC(=O)[C@@H]2CC[C@H]2C#N)C(C)C)no1,6.32554928661836,0.20942473,Low
H25P170,ZINCpn00000y7Y5Q,COCCC(=O)N1C[C@H]2C[C@@]2(NC(=O)COc2ccc(Br)cc2F)C1,6.325541435302524,0.27446324,Low
H22P280,ZINCmy000003NcAt,C[C@H]1C[C@@H](C(=O)O)N1Cc1cnc(-c2ccc(Cl)cc2)nc1,6.3253703544614766,0.30329064,High
H24P370,ZINCoH000005HO6X,CC(C)(CO)Cn1nc([C@@H]2CC2(C)C)nc1-c1ncc(Br)cc1F,6.325300522191225,0.19994448,Low
H25P240,ZINCpu000002D0Ri,Cc1ncc(C)c(=NC[C@]2(O)CCCN(C(=O)C3CCCCC3)C2)[nH]1,6.325289377934793,0.25665444,Low
H25P230,ZINCpt00000e7d07,CC(C)(C)[C@@](C)(O)C(=O)N1CC[C@H]1CNC(=O)Cc1ccc(Cl)cc1,6.325206931831826,0.25404394,Low
H24P050,ZINCob00000uPB9e,CS(=O)(=O)Cc1cc(C(=O)NC2CN(C(=O)c3cccs3)C2)no1,6.325133042018047,0.26784277,Low
H25P090,ZINCpf000015NlNC,CN(C/C=C/C(=O)NC1(C)CC(F)(F)C1)C(=O)C(=O)c1cnn(C)c1,6.325026478452639,0.22447598,Low
H24P330,ZINCoD00000IZyjM,Cc1ccc(Cl)cc1CN(C)[C@@H](c1nnnn1C)[C@@H]1C[C@H]1C1CC1,6.324904661496443,0.2299211,Low
H25M000,ZINCp500000LN0aT,Cn1cc(C(N)=O)cc1C(=O)NC1(CNC(=O)[C@@H]2COC(=O)O2)CC1,6.324789983851287,0.25492334,Low
H25M000,ZINCp500000VVI3h,Cc1cc(Cl)nc(N)c1C(=O)NCCNC(=O)[C@H]1OCCN(C)C1=O,6.324645534862184,0.26511988,Low
H20P300,ZINCkA000001LZu0,N#CC[C@@H]1CCCN(C(=O)c2cc(Br)cc(F)c2O)C1,6.3246390055131005,0.25815672,Low
H25P300,ZINCpA00000t88kl,Cc1cc(CC(=O)N[C@@H]2CN(C(=O)C3=CCCC[C@@H]3C)C[C@@H]2F)cs1,6.324445526820248,0.1999254,Low
H23P200,ZINCnq000007clgf,COc1cc(C(=O)N[C@@H]2C[C@H]3[C@@H]4C=C[C@@H](O4)[C@@H]23)cc(OC)c1C,6.324287260216738,0.29125857,Low
H23P190,ZINCnp00001A1xse,C=CCCCS(=O)(=O)N[C@H]1C[C@@H]1CNC(=O)Cc1csc(C)c1,6.3242756272545035,0.20077649,Low
H24P020,ZINCo800000HHvqA,C=CC[C@@H](NC(=O)C[C@H]1C[C@@H](OC)C1)C(=O)N[C@H]1CCN(C)C1=O,6.3241133871975865,0.22444339,Low
H25P330,ZINCpD00000w1nlc,O=C(CCCn1cc(Br)cn1)N1CCOC[C@@H]1c1cc(F)ccc1F,6.323974378752057,0.26712692,Low
H25P310,ZINCpB000003V0mo,C[C@H](Cn1nnnc1N1CCC[C@H](C(C)(C)O)C1)c1cccc(Cl)c1,6.3239725734253405,0.26834998,Low
H22P280,ZINCmy00000aWgUl,Cc1cc(C)c2c(c1)CCN(C(=O)[C@@]1(C#N)CCCO1)[C@H]2C,6.3238362030522035,0.22743459,Low
